Date, Water Level, Humidity (%), Tempurature (F)
2017-Aug-13 20:45:13, 187.0, 71.0, 69.8
2017-Aug-13 21:00:13, 186.0, 71.0, 69.8
2017-Aug-13 21:15:13, 185.0, 71.0, 69.8
2017-Aug-13 21:30:13, 185.0, 71.0, 69.8
2017-Aug-13 21:45:13, 181.0, 71.0, 69.8
2017-Aug-13 22:00:13, 181.0, 71.0, 69.8
2017-Aug-13 22:15:13, 180.0, 71.0, 69.8
2017-Aug-13 22:30:13, 178.0, 71.0, 69.8
2017-Aug-13 22:45:13, 179.0, 71.0, 69.8
2017-Aug-13 23:00:13, 178.0, 72.0, 68.0
2017-Aug-13 23:15:13, 177.0, 72.0, 68.0
2017-Aug-13 23:30:13, 176.0, 72.0, 68.0
2017-Aug-13 23:45:13, 175.0, 72.0, 68.0
2017-Aug-14 00:00:13, 173.0, 72.0, 68.0
2017-Aug-14 00:15:13, 173.0, 72.0, 68.0
2017-Aug-14 00:30:13, 171.0, 72.0, 68.0
2017-Aug-14 00:45:13, 171.0, 72.0, 68.0
2017-Aug-14 01:00:13, 170.0, 72.0, 68.0
2017-Aug-14 01:15:13, 170.0, 72.0, 68.0
2017-Aug-14 01:30:13, 167.0, 73.0, 68.0
2017-Aug-14 01:45:13, 168.0, 73.0, 66.2
2017-Aug-14 02:00:13, 167.0, 73.0, 66.2
2017-Aug-14 02:15:13, 167.0, 73.0, 66.2
2017-Aug-14 02:30:13, 163.0, 73.0, 66.2
2017-Aug-14 02:45:13, 133.0, 73.0, 66.2
2017-Aug-14 03:00:16, 133.0, 73.0, 66.2
2017-Aug-14 03:15:13, 131.0, 73.0, 66.2
2017-Aug-14 03:30:13, 134.0, 73.0, 66.2
2017-Aug-14 03:45:13, 132.0, 73.0, 66.2
2017-Aug-14 04:00:13, 130.0, 73.0, 66.2
2017-Aug-14 04:15:13, 131.0, 73.0, 66.2
2017-Aug-14 04:30:13, 128.0, 73.0, 66.2
2017-Aug-14 04:45:13, 128.0, 73.0, 66.2
2017-Aug-14 05:00:13, 125.0, 73.0, 66.2
2017-Aug-14 05:15:13, 125.0, 73.0, 66.2
2017-Aug-14 05:30:12, 123.0, 74.0, 66.2
2017-Aug-14 05:45:13, 123.0, 75.0, 64.4
2017-Aug-14 06:00:15, 122.0, 75.0, 64.4
2017-Aug-14 06:15:13, 120.0, 73.0, 66.2
2017-Aug-14 06:30:13, 121.0, 75.0, 64.4
2017-Aug-14 06:45:13, 119.0, 75.0, 64.4
2017-Aug-14 07:00:16, 118.0, 75.0, 64.4
2017-Aug-14 07:15:13, 117.0, 75.0, 64.4
2017-Aug-14 07:30:13, 117.0, 75.0, 64.4
2017-Aug-14 07:45:13, 117.0, 76.0, 64.4
2017-Aug-14 08:00:13, 115.0, 76.0, 64.4
2017-Aug-14 08:15:13, 115.0, 76.0, 64.4
2017-Aug-14 08:30:12, 115.0, 76.0, 64.4
2017-Aug-14 08:45:13, 113.0, 76.0, 64.4
2017-Aug-14 09:00:13, 113.0, 76.0, 64.4
2017-Aug-14 09:15:13, 114.0, 77.0, 64.4
2017-Aug-14 09:30:13, 111.0, 77.0, 64.4
2017-Aug-14 09:45:13, 112.0, 78.0, 64.4
2017-Aug-14 10:00:13, 112.0, 80.0, 64.4
2017-Aug-14 10:15:13, 111.0, 80.0, 66.2
2017-Aug-14 10:30:13, 110.0, 82.0, 64.4
2017-Aug-14 10:45:20, 110.0, 76.0, 66.2
2017-Aug-14 11:00:16, 153.0, 77.0, 66.2
2017-Aug-14 11:15:13, 154.0, 76.0, 66.2
2017-Aug-14 11:30:13, 155.0, 77.0, 66.2
2017-Aug-14 11:45:13, 155.0, 77.0, 68.0
2017-Aug-14 12:00:13, 156.0, 79.0, 68.0
2017-Aug-14 12:15:13, 156.0, 79.0, 68.0
2017-Aug-14 12:30:13, 157.0, 79.0, 68.0
2017-Aug-14 12:45:13, 157.0, 80.0, 68.0
2017-Aug-14 13:00:18, 158.0, 79.0, 69.8
2017-Aug-14 13:15:13, 158.0, 79.0, 69.8
2017-Aug-14 13:30:13, 159.0, 79.0, 69.8
2017-Aug-14 13:45:13, 158.0, 79.0, 69.8
2017-Aug-14 14:00:13, 160.0, 80.0, 69.8
2017-Aug-14 14:15:13, 161.0, 79.0, 69.8
2017-Aug-14 14:30:13, 161.0, 79.0, 69.8
2017-Aug-14 14:45:13, 162.0, 78.0, 69.8
2017-Aug-14 15:00:13, 162.0, 74.0, 71.6
2017-Aug-14 15:15:13, 181.0, 75.0, 71.6
2017-Aug-14 15:30:13, 187.0, 73.0, 71.6
2017-Aug-14 15:45:13, 186.0, 72.0, 71.6
2017-Aug-14 16:00:12, 188.0, 73.0, 71.6
2017-Aug-14 16:15:13, 187.0, 71.0, 71.6
2017-Aug-14 16:30:13, 187.0, 70.0, 73.4
2017-Aug-14 16:45:13, 186.0, 72.0, 71.6
2017-Aug-14 17:00:13, 188.0, 70.0, 73.4
2017-Aug-14 17:15:13, 191.0, 68.0, 73.4
2017-Aug-14 17:30:13, 188.0, 70.0, 71.6
2017-Aug-14 17:45:15, 188.0, 70.0, 71.6
2017-Aug-14 18:00:13, 188.0, 70.0, 71.6
2017-Aug-14 18:15:16, 188.0, 69.0, 71.6
2017-Aug-14 18:30:16, 188.0, 69.0, 71.6
2017-Aug-14 18:45:13, 188.0, 69.0, 71.6
2017-Aug-14 19:00:13, 183.0, 70.0, 71.6
2017-Aug-14 19:15:16, 185.0, 70.0, 71.6
2017-Aug-14 19:30:13, 185.0, 70.0, 71.6
2017-Aug-14 19:45:13, 184.0, 71.0, 71.6
2017-Aug-14 20:00:13, 184.0, 72.0, 71.6
2017-Aug-14 20:15:13, 185.0, 72.0, 71.6
2017-Aug-14 20:30:13, 183.0, 73.0, 71.6
2017-Aug-14 20:45:13, 185.0, 72.0, 71.6
2017-Aug-14 21:00:13, 183.0, 73.0, 69.8
2017-Aug-14 21:15:13, 183.0, 72.0, 69.8
2017-Aug-14 21:30:13, 183.0, 72.0, 69.8
2017-Aug-14 21:45:13, 179.0, 73.0, 69.8
2017-Aug-14 22:00:16, 182.0, 73.0, 69.8
2017-Aug-14 22:15:13, 181.0, 72.0, 69.8
2017-Aug-14 22:30:13, 180.0, 73.0, 69.8
2017-Aug-14 22:45:13, 178.0, 73.0, 69.8
2017-Aug-14 23:00:13, 177.0, 73.0, 69.8
2017-Aug-14 23:15:13, 178.0, 74.0, 69.8
2017-Aug-14 23:30:13, 177.0, 74.0, 69.8
2017-Aug-14 23:45:13, 177.0, 74.0, 69.8
2017-Aug-15 00:00:13, 176.0, 74.0, 69.8
2017-Aug-15 00:15:20, 176.0, 75.0, 69.8
2017-Aug-15 00:30:13, 176.0, 75.0, 69.8
2017-Aug-15 00:45:13, 177.0, 76.0, 69.8
2017-Aug-15 01:00:13, 175.0, 77.0, 69.8
2017-Aug-15 01:15:13, 174.0, 78.0, 69.8
2017-Aug-15 01:30:13, 174.0, 78.0, 69.8
2017-Aug-15 01:45:13, 173.0, 78.0, 69.8
2017-Aug-15 02:00:18, 173.0, 80.0, 68.0
2017-Aug-15 02:15:13, 171.0, 80.0, 68.0
2017-Aug-15 02:30:13, 171.0, 80.0, 68.0
2017-Aug-15 02:45:13, 171.0, 80.0, 68.0
2017-Aug-15 03:00:13, 169.0, 80.0, 68.0
2017-Aug-15 03:15:13, 169.0, 80.0, 68.0
2017-Aug-15 03:30:16, 168.0, 81.0, 68.0
2017-Aug-15 03:45:13, 168.0, 80.0, 68.0
2017-Aug-15 04:00:13, 165.0, 81.0, 68.0
2017-Aug-15 04:15:13, 165.0, 81.0, 68.0
2017-Aug-15 04:30:13, 165.0, 81.0, 68.0
2017-Aug-15 04:45:13, 165.0, 83.0, 68.0
2017-Aug-15 05:00:13, 163.0, 81.0, 68.0
2017-Aug-15 05:15:13, 163.0, 83.0, 68.0
2017-Aug-15 05:30:15, 162.0, 83.0, 66.2
2017-Aug-15 05:45:13, 162.0, 83.0, 68.0
2017-Aug-15 06:00:13, 161.0, 83.0, 68.0
2017-Aug-15 06:15:13, 161.0, 83.0, 68.0
2017-Aug-15 06:30:13, 160.0, 83.0, 68.0
2017-Aug-15 06:45:13, 159.0, 83.0, 68.0
2017-Aug-15 07:00:13, 159.0, 83.0, 66.2
2017-Aug-15 07:15:13, 157.0, 83.0, 66.2
2017-Aug-15 07:30:13, 158.0, 84.0, 66.2
2017-Aug-15 07:45:18, 157.0, 83.0, 66.2
2017-Aug-15 08:00:13, 157.0, 83.0, 66.2
2017-Aug-15 08:15:16, 155.0, 85.0, 68.0
2017-Aug-15 08:30:13, 154.0, 85.0, 66.2
2017-Aug-15 08:45:13, 156.0, 85.0, 66.2
2017-Aug-15 09:00:13, 156.0, 85.0, 68.0
2017-Aug-15 09:15:13, 155.0, 86.0, 68.0
2017-Aug-15 09:30:15, 156.0, 88.0, 68.0
2017-Aug-15 09:45:13, 155.0, 86.0, 68.0
2017-Aug-15 10:00:16, 156.0, 86.0, 68.0
2017-Aug-15 10:15:13, 156.0, 86.0, 68.0
2017-Aug-15 10:30:13, 156.0, 85.0, 69.8
2017-Aug-15 10:45:13, 157.0, 85.0, 69.8
2017-Aug-15 11:00:13, 158.0, 85.0, 69.8
2017-Aug-15 11:15:18, 158.0, 84.0, 69.8
2017-Aug-15 11:30:13, 158.0, 84.0, 69.8
2017-Aug-15 11:45:13, 159.0, 84.0, 69.8
2017-Aug-15 12:00:13, 160.0, 82.0, 71.6
2017-Aug-15 12:15:13, 160.0, 79.0, 71.6
2017-Aug-15 12:30:13, 160.0, 75.0, 71.6
2017-Aug-15 12:45:13, 161.0, 75.0, 71.6
2017-Aug-15 13:00:13, 161.0, 75.0, 73.4
2017-Aug-15 13:15:16, 162.0, 75.0, 73.4
2017-Aug-15 13:30:13, 163.0, 75.0, 73.4
2017-Aug-15 13:45:13, 163.0, 75.0, 73.4
2017-Aug-15 14:00:13, 164.0, 74.0, 73.4
2017-Aug-15 14:15:13, 164.0, 77.0, 73.4
2017-Aug-15 14:30:13, 164.0, 75.0, 73.4
2017-Aug-15 14:45:13, 165.0, 75.0, 73.4
2017-Aug-15 15:00:13, 166.0, 75.0, 73.4
2017-Aug-15 15:15:18, 166.0, 78.0, 75.2
2017-Aug-15 15:30:16, 167.0, 79.0, 75.2
2017-Aug-15 15:45:13, 168.0, 78.0, 75.2
2017-Aug-15 16:00:13, 169.0, 78.0, 75.2
2017-Aug-15 16:15:13, 169.0, 78.0, 75.2
2017-Aug-15 16:30:13, 169.0, 78.0, 75.2
2017-Aug-15 16:45:13, 170.0, 78.0, 75.2
2017-Aug-15 17:00:13, 172.0, 77.0, 77.0
2017-Aug-15 17:15:13, 170.0, 77.0, 77.0
2017-Aug-15 17:30:18, 171.0, 75.0, 77.0
2017-Aug-15 17:45:13, 170.0, 75.0, 77.0
2017-Aug-15 18:00:13, 169.0, 74.0, 77.0
2017-Aug-15 18:15:13, 170.0, 72.0, 77.0
2017-Aug-15 18:30:13, 170.0, 74.0, 77.0
2017-Aug-15 18:45:13, 170.0, 78.0, 77.0
2017-Aug-15 19:00:13, 170.0, 80.0, 77.0
2017-Aug-15 19:15:13, 170.0, 78.0, 77.0
2017-Aug-15 19:30:13, 172.0, 81.0, 77.0
2017-Aug-15 19:45:13, 170.0, 78.0, 77.0
2017-Aug-15 20:00:13, 169.0, 78.0, 77.0
2017-Aug-15 20:15:13, 168.0, 77.0, 77.0
2017-Aug-15 20:30:13, 165.0, 76.0, 77.0
2017-Aug-15 20:45:13, 165.0, 73.0, 77.0
2017-Aug-15 21:00:13, 162.0, 73.0, 77.0
2017-Aug-15 21:15:13, 163.0, 73.0, 77.0
2017-Aug-15 21:30:13, 160.0, 74.0, 75.2
2017-Aug-15 21:45:13, 159.0, 73.0, 75.2
2017-Aug-15 22:00:13, 160.0, 73.0, 75.2
2017-Aug-15 22:15:13, 160.0, 73.0, 75.2
2017-Aug-15 22:30:13, 157.0, 72.0, 75.2
2017-Aug-15 22:45:13, 157.0, 72.0, 75.2
2017-Aug-15 23:00:13, 155.0, 72.0, 75.2
2017-Aug-15 23:15:18, 153.0, 72.0, 75.2
2017-Aug-15 23:30:13, 154.0, 72.0, 73.4
2017-Aug-15 23:45:13, 153.0, 72.0, 73.4
2017-Aug-16 00:00:13, 152.0, 72.0, 73.4
2017-Aug-16 00:15:12, 152.0, 73.0, 73.4
2017-Aug-16 00:30:13, 150.0, 72.0, 73.4
2017-Aug-16 00:45:13, 149.0, 72.0, 73.4
2017-Aug-16 01:00:13, 147.0, 72.0, 73.4
2017-Aug-16 01:15:13, 147.0, 72.0, 73.4
2017-Aug-16 01:30:13, 147.0, 73.0, 71.6
2017-Aug-16 01:45:18, 145.0, 73.0, 71.6
2017-Aug-16 02:00:13, 144.0, 73.0, 71.6
2017-Aug-16 02:15:13, 142.0, 73.0, 71.6
2017-Aug-16 02:30:13, 141.0, 73.0, 69.8
2017-Aug-16 02:45:13, 141.0, 73.0, 69.8
2017-Aug-16 03:00:13, 139.0, 73.0, 69.8
2017-Aug-16 03:15:13, 139.0, 73.0, 69.8
2017-Aug-16 03:30:13, 137.0, 73.0, 69.8
2017-Aug-16 03:45:13, 136.0, 73.0, 69.8
2017-Aug-16 04:00:13, 135.0, 73.0, 69.8
2017-Aug-16 04:15:13, 134.0, 74.0, 68.0
2017-Aug-16 04:30:13, 133.0, 74.0, 68.0
2017-Aug-16 04:45:13, 132.0, 73.0, 68.0
2017-Aug-16 05:00:13, 131.0, 74.0, 68.0
2017-Aug-16 05:15:16, 129.0, 73.0, 68.0
2017-Aug-16 05:30:13, 128.0, 73.0, 68.0
2017-Aug-16 05:45:13, 127.0, 73.0, 68.0
2017-Aug-16 06:00:13, 127.0, 74.0, 68.0
2017-Aug-16 06:15:13, 126.0, 73.0, 66.2
2017-Aug-16 06:30:13, 125.0, 73.0, 66.2
2017-Aug-16 06:45:13, 124.0, 74.0, 66.2
2017-Aug-16 07:00:13, 124.0, 75.0, 66.2
2017-Aug-16 07:15:13, 123.0, 76.0, 66.2
2017-Aug-16 07:30:13, 123.0, 76.0, 66.2
2017-Aug-16 07:45:13, 124.0, 76.0, 66.2
2017-Aug-16 08:00:13, 122.0, 79.0, 66.2
2017-Aug-16 08:15:13, 121.0, 80.0, 66.2
2017-Aug-16 08:30:13, 121.0, 79.0, 66.2
2017-Aug-16 08:45:13, 120.0, 79.0, 66.2
2017-Aug-16 09:00:13, 121.0, 80.0, 66.2
2017-Aug-16 09:15:13, 121.0, 80.0, 66.2
2017-Aug-16 09:30:13, 121.0, 81.0, 66.2
2017-Aug-16 09:45:13, 121.0, 83.0, 68.0
2017-Aug-16 10:00:13, 119.0, 83.0, 68.0
2017-Aug-16 10:15:13, 120.0, 85.0, 66.2
2017-Aug-16 10:30:13, 121.0, 83.0, 68.0
2017-Aug-16 10:45:13, 121.0, 86.0, 66.2
2017-Aug-16 11:00:13, 120.0, 85.0, 68.0
2017-Aug-16 11:15:13, 120.0, 83.0, 68.0
2017-Aug-16 11:30:13, 120.0, 83.0, 68.0
2017-Aug-16 11:45:13, 121.0, 81.0, 68.0
2017-Aug-16 12:00:13, 121.0, 80.0, 69.8
2017-Aug-16 12:15:13, 121.0, 79.0, 69.8
2017-Aug-16 12:30:13, 122.0, 79.0, 69.8
2017-Aug-16 12:45:13, 123.0, 79.0, 69.8
2017-Aug-16 13:00:13, 123.0, 78.0, 69.8
2017-Aug-16 13:15:13, 123.0, 78.0, 69.8
2017-Aug-16 13:30:13, 124.0, 78.0, 71.6
2017-Aug-16 13:45:13, 124.0, 76.0, 71.6
2017-Aug-16 14:00:13, 126.0, 75.0, 71.6
2017-Aug-16 14:15:13, 125.0, 75.0, 71.6
2017-Aug-16 14:30:13, 125.0, 76.0, 71.6
2017-Aug-16 14:45:13, 126.0, 74.0, 73.4
2017-Aug-16 15:00:13, 127.0, 75.0, 73.4
2017-Aug-16 15:15:13, 127.0, 73.0, 73.4
2017-Aug-16 15:30:13, 128.0, 72.0, 73.4
2017-Aug-16 15:45:13, 128.0, 73.0, 73.4
2017-Aug-16 16:00:15, 129.0, 72.0, 73.4
2017-Aug-16 16:15:16, 129.0, 72.0, 73.4
2017-Aug-16 16:30:13, 129.0, 71.0, 73.4
2017-Aug-16 16:45:13, 130.0, 71.0, 73.4
2017-Aug-16 17:00:13, 130.0, 71.0, 73.4
2017-Aug-16 17:15:12, 130.0, 71.0, 75.2
2017-Aug-16 17:30:13, 129.0, 70.0, 73.4
2017-Aug-16 17:45:13, 129.0, 70.0, 73.4
2017-Aug-16 18:00:13, 129.0, 70.0, 73.4
2017-Aug-16 18:15:13, 128.0, 70.0, 73.4
2017-Aug-16 18:30:13, 129.0, 70.0, 73.4
2017-Aug-16 18:45:13, 129.0, 69.0, 73.4
2017-Aug-16 19:00:13, 127.0, 70.0, 73.4
2017-Aug-16 19:15:13, 129.0, 70.0, 73.4
2017-Aug-16 19:30:13, 127.0, 70.0, 73.4
2017-Aug-16 19:45:13, 127.0, 70.0, 73.4
2017-Aug-16 20:00:13, 127.0, 70.0, 73.4
2017-Aug-16 20:15:13, 126.0, 70.0, 73.4
2017-Aug-16 20:30:13, 125.0, 69.0, 73.4
2017-Aug-16 20:45:13, 125.0, 69.0, 73.4
2017-Aug-16 21:00:13, 124.0, 69.0, 73.4
2017-Aug-16 21:15:13, 123.0, 70.0, 71.6
2017-Aug-16 21:30:13, 123.0, 71.0, 71.6
2017-Aug-16 21:45:13, 122.0, 71.0, 71.6
2017-Aug-16 22:00:13, 118.0, 71.0, 71.6
2017-Aug-16 22:15:13, 120.0, 71.0, 71.6
2017-Aug-16 22:30:13, 119.0, 71.0, 71.6
2017-Aug-16 22:45:13, 118.0, 71.0, 69.8
2017-Aug-16 23:00:13, 119.0, 71.0, 69.8
2017-Aug-16 23:15:13, 118.0, 71.0, 69.8
2017-Aug-16 23:30:13, 117.0, 71.0, 69.8
2017-Aug-16 23:45:13, 116.0, 71.0, 69.8
2017-Aug-17 00:00:13, 116.0, 71.0, 69.8
2017-Aug-17 00:15:13, 114.0, 71.0, 69.8
2017-Aug-17 00:30:13, 114.0, 71.0, 69.8
2017-Aug-17 00:45:13, 113.0, 72.0, 69.8
2017-Aug-17 01:00:12, 112.0, 73.0, 68.0
2017-Aug-17 01:15:13, 111.0, 73.0, 68.0
2017-Aug-17 01:30:13, 110.0, 73.0, 68.0
2017-Aug-17 01:45:13, 110.0, 73.0, 68.0
2017-Aug-17 02:00:13, 111.0, 73.0, 68.0
2017-Aug-17 02:15:13, 107.0, 73.0, 68.0
2017-Aug-17 02:30:13, 107.0, 73.0, 68.0
2017-Aug-17 02:45:13, 106.0, 73.0, 68.0
2017-Aug-17 03:00:13, 106.0, 73.0, 68.0
2017-Aug-17 03:15:13, 105.0, 73.0, 68.0
2017-Aug-17 03:30:13, 105.0, 73.0, 68.0
2017-Aug-17 03:45:13, 103.0, 73.0, 68.0
2017-Aug-17 04:00:13, 103.0, 73.0, 68.0
2017-Aug-17 04:15:13, 103.0, 73.0, 66.2
2017-Aug-17 04:30:13, 102.0, 73.0, 66.2
2017-Aug-17 04:45:15, 101.0, 73.0, 66.2
2017-Aug-17 05:00:16, 100.0, 74.0, 66.2
2017-Aug-17 05:15:13, 100.0, 73.0, 66.2
2017-Aug-17 05:30:13, 100.0, 74.0, 66.2
2017-Aug-17 05:45:13, 100.0, 74.0, 66.2
2017-Aug-17 06:00:13, 99.0, 74.0, 66.2
2017-Aug-17 06:15:13, 98.0, 74.0, 66.2
2017-Aug-17 06:30:13, 98.0, 74.0, 66.2
2017-Aug-17 06:45:13, 98.0, 74.0, 66.2
2017-Aug-17 07:00:13, 97.0, 74.0, 66.2
2017-Aug-17 07:15:13, 97.0, 74.0, 66.2
2017-Aug-17 07:30:13, 97.0, 74.0, 66.2
2017-Aug-17 07:45:13, 97.0, 74.0, 66.2
2017-Aug-17 08:00:13, 96.0, 74.0, 66.2
2017-Aug-17 08:15:13, 96.0, 75.0, 66.2
2017-Aug-17 08:30:13, 95.0, 76.0, 66.2
2017-Aug-17 08:45:13, 94.0, 77.0, 66.2
2017-Aug-17 09:00:13, 95.0, 77.0, 66.2
2017-Aug-17 09:15:13, 95.0, 79.0, 66.2
2017-Aug-17 09:30:13, 95.0, 80.0, 66.2
2017-Aug-17 09:45:13, 94.0, 80.0, 66.2
2017-Aug-17 10:00:13, 95.0, 76.0, 68.0
2017-Aug-17 10:15:13, 95.0, 76.0, 68.0
2017-Aug-17 10:30:13, 96.0, 76.0, 68.0
2017-Aug-17 10:45:13, 95.0, 77.0, 68.0
2017-Aug-17 11:00:13, 96.0, 76.0, 68.0
2017-Aug-17 11:15:13, 97.0, 76.0, 69.8
2017-Aug-17 11:30:13, 97.0, 78.0, 69.8
2017-Aug-17 11:45:13, 97.0, 79.0, 69.8
2017-Aug-17 12:00:13, 100.0, 80.0, 69.8
2017-Aug-17 12:15:13, 99.0, 80.0, 69.8
2017-Aug-17 12:30:13, 100.0, 82.0, 69.8
2017-Aug-17 12:45:13, 101.0, 84.0, 71.6
2017-Aug-17 13:00:15, 101.0, 84.0, 71.6
2017-Aug-17 13:15:13, 102.0, 84.0, 71.6
2017-Aug-17 13:30:13, 104.0, 83.0, 73.4
2017-Aug-17 13:45:13, 103.0, 81.0, 73.4
2017-Aug-17 14:00:13, 104.0, 81.0, 73.4
2017-Aug-17 14:15:13, 105.0, 81.0, 73.4
2017-Aug-17 14:30:13, 104.0, 81.0, 73.4
2017-Aug-17 14:45:13, 106.0, 81.0, 73.4
2017-Aug-17 15:00:13, 107.0, 81.0, 73.4
2017-Aug-17 15:15:13, 107.0, 81.0, 73.4
2017-Aug-17 15:30:13, 107.0, 81.0, 73.4
2017-Aug-17 15:45:13, 107.0, 81.0, 73.4
2017-Aug-17 16:00:13, 107.0, 83.0, 75.2
2017-Aug-17 16:15:13, 107.0, 83.0, 75.2
2017-Aug-17 16:30:13, 108.0, 81.0, 75.2
2017-Aug-17 16:45:13, 109.0, 81.0, 75.2
2017-Aug-17 17:00:13, 109.0, 81.0, 75.2
2017-Aug-17 17:15:13, 110.0, 81.0, 75.2
2017-Aug-17 17:30:13, 110.0, 79.0, 75.2
2017-Aug-17 17:45:13, 108.0, 79.0, 75.2
2017-Aug-17 18:00:13, 109.0, 79.0, 75.2
2017-Aug-17 18:15:13, 110.0, 79.0, 75.2
2017-Aug-17 18:30:13, 110.0, 81.0, 75.2
2017-Aug-17 18:45:13, 114.0, 83.0, 75.2
2017-Aug-17 19:00:13, 110.0, 83.0, 75.2
2017-Aug-17 19:15:13, 109.0, 83.0, 75.2
2017-Aug-17 19:30:13, 109.0, 82.0, 75.2
2017-Aug-17 19:45:13, 110.0, 84.0, 75.2
2017-Aug-17 20:00:13, 110.0, 83.0, 75.2
2017-Aug-17 20:15:13, 110.0, 83.0, 75.2
2017-Aug-17 20:30:13, 109.0, 80.0, 77.0
2017-Aug-17 20:45:13, 109.0, 82.0, 75.2
2017-Aug-17 21:00:13, 109.0, 83.0, 75.2
2017-Aug-17 21:15:13, 109.0, 84.0, 75.2
2017-Aug-17 21:30:13, 109.0, 84.0, 75.2
2017-Aug-17 21:45:13, 108.0, 84.0, 75.2
2017-Aug-17 22:00:13, 108.0, 87.0, 75.2
2017-Aug-17 22:15:13, 107.0, 87.0, 75.2
2017-Aug-17 22:30:13, 107.0, 87.0, 75.2
2017-Aug-17 22:45:13, 107.0, 87.0, 75.2
2017-Aug-17 23:00:13, 106.0, 89.0, 75.2
2017-Aug-17 23:15:13, 106.0, 87.0, 73.4
2017-Aug-17 23:30:13, 106.0, 87.0, 73.4
2017-Aug-17 23:45:13, 105.0, 87.0, 73.4
2017-Aug-18 00:00:13, 104.0, 87.0, 73.4
2017-Aug-18 00:15:13, 105.0, 87.0, 73.4
2017-Aug-18 00:30:13, 104.0, 89.0, 73.4
2017-Aug-18 00:45:13, 103.0, 89.0, 73.4
2017-Aug-18 01:00:13, 104.0, 89.0, 73.4
2017-Aug-18 01:15:13, 103.0, 89.0, 73.4
2017-Aug-18 01:30:13, 104.0, 89.0, 73.4
2017-Aug-18 01:45:13, 102.0, 90.0, 73.4
2017-Aug-18 02:00:13, 103.0, 89.0, 73.4
2017-Aug-18 02:15:13, 103.0, 89.0, 73.4
2017-Aug-18 02:30:13, 99.0, 89.0, 73.4
2017-Aug-18 02:45:13, 98.0, 89.0, 73.4
2017-Aug-18 03:00:13, 97.0, 90.0, 73.4
2017-Aug-18 03:15:13, 100.0, 89.0, 73.4
2017-Aug-18 03:30:13, 97.0, 90.0, 73.4
2017-Aug-18 03:45:12, 98.0, 89.0, 73.4
2017-Aug-18 04:00:13, 98.0, 89.0, 73.4
2017-Aug-18 04:15:13, 98.0, 89.0, 73.4
2017-Aug-18 04:30:13, 97.0, 89.0, 73.4
2017-Aug-18 04:45:13, 97.0, 89.0, 73.4
2017-Aug-18 05:00:13, 97.0, 89.0, 73.4
2017-Aug-18 05:15:13, 96.0, 89.0, 73.4
2017-Aug-18 05:30:13, 96.0, 89.0, 73.4
2017-Aug-18 05:45:12, 95.0, 89.0, 73.4
2017-Aug-18 06:00:13, 95.0, 89.0, 73.4
2017-Aug-18 06:15:13, 95.0, 89.0, 73.4
2017-Aug-18 06:30:13, 95.0, 89.0, 73.4
2017-Aug-18 06:45:13, 95.0, 89.0, 73.4
2017-Aug-18 07:00:13, 97.0, 90.0, 71.6
2017-Aug-18 07:15:13, 94.0, 90.0, 71.6
2017-Aug-18 07:30:13, 93.0, 90.0, 71.6
2017-Aug-18 07:45:13, 93.0, 90.0, 71.6
2017-Aug-18 08:00:13, 93.0, 90.0, 71.6
2017-Aug-18 08:15:13, 93.0, 90.0, 71.6
2017-Aug-18 08:30:13, 92.0, 90.0, 71.6
2017-Aug-18 08:45:13, 92.0, 90.0, 71.6
2017-Aug-18 09:00:13, 92.0, 92.0, 71.6
2017-Aug-18 09:15:13, 91.0, 92.0, 71.6
2017-Aug-18 09:30:13, 92.0, 92.0, 71.6
2017-Aug-18 09:45:13, 92.0, 90.0, 71.6
2017-Aug-18 10:00:13, 92.0, 89.0, 73.4
2017-Aug-18 10:15:13, 93.0, 90.0, 71.6
2017-Aug-18 10:30:13, 92.0, 89.0, 73.4
2017-Aug-18 10:45:13, 92.0, 89.0, 73.4
2017-Aug-18 11:00:13, 92.0, 89.0, 73.4
2017-Aug-18 11:15:13, 94.0, 87.0, 73.4
2017-Aug-18 11:30:13, 94.0, 87.0, 73.4
2017-Aug-18 11:45:13, 94.0, 87.0, 73.4
2017-Aug-18 12:00:12, 95.0, 87.0, 73.4
2017-Aug-18 12:15:13, 98.0, 84.0, 73.4
2017-Aug-18 12:30:13, 99.0, 84.0, 73.4
2017-Aug-18 12:45:13, 98.0, 83.0, 75.2
2017-Aug-18 13:00:13, 97.0, 81.0, 75.2
2017-Aug-18 13:15:13, 96.0, 78.0, 75.2
2017-Aug-18 13:30:13, 97.0, 72.0, 75.2
2017-Aug-18 13:45:13, 100.0, 77.0, 75.2
2017-Aug-18 14:00:13, 99.0, 73.0, 77.0
2017-Aug-18 14:15:13, 98.0, 71.0, 77.0
2017-Aug-18 14:30:13, 97.0, 70.0, 77.0
2017-Aug-18 14:45:13, 98.0, 70.0, 77.0
2017-Aug-18 15:00:13, 98.0, 69.0, 77.0
2017-Aug-18 15:15:13, 98.0, 66.0, 77.0
2017-Aug-18 15:30:13, 100.0, 67.0, 77.0
2017-Aug-18 15:45:13, 97.0, 69.0, 77.0
2017-Aug-18 16:00:13, 98.0, 69.0, 77.0
2017-Aug-18 16:15:13, 100.0, 68.0, 77.0
2017-Aug-18 16:30:13, 103.0, 65.0, 77.0
2017-Aug-18 16:45:13, 99.0, 64.0, 77.0
